time	V(n006)
3.336551617303583e-002	2.617729e+000
3.343297663195224e-002	2.905113e+000
3.348420623392134e-002	3.061131e+000
3.351881635185097e-002	3.130272e+000
3.354773845488678e-002	3.164472e+000
3.358914966571042e-002	3.177304e+000
3.363641549136333e-002	3.139344e+000
3.366840082749197e-002	3.082468e+000
3.370701191692935e-002	2.982049e+000
3.374623184706669e-002	2.846323e+000
3.376381867931631e-002	2.775183e+000
3.378140551156593e-002	2.697130e+000
3.379899234381555e-002	2.612165e+000
3.381657917606517e-002	2.520286e+000
3.383416600831479e-002	2.421495e+000
3.385175284056441e-002	2.315791e+000
3.386933967281403e-002	2.203173e+000
3.393872067089562e-002	1.712077e+000
3.406260146926820e-002	7.319188e-001
3.411754466942232e-002	2.656068e-001
3.411815106564280e-002	2.602780e-001
3.411936385808375e-002	2.495648e-001
3.412065742604334e-002	2.381381e-001
3.413135897182573e-002	1.435210e-001
3.415309728043666e-002	-4.873117e-002
3.418208169191789e-002	-3.033810e-001
3.424005051488036e-002	-7.958797e-001
3.435598816080530e-002	-1.706120e+000
3.445216487736084e-002	-2.360140e+000
3.451744482686241e-002	-2.717913e+000
3.456460606010883e-002	-2.919290e+000
3.459976521844522e-002	-3.032749e+000
3.464076193506066e-002	-3.124601e+000
3.468636435039125e-002	-3.179264e+000
3.473757543537336e-002	-3.171756e+000
3.482059359457240e-002	-3.005917e+000
3.495282150547790e-002	-2.420834e+000
3.515184372977986e-002	-1.083186e+000
3.528570506466574e-002	7.788017e-003
3.541867852583679e-002	1.131507e+000
3.550830770834161e-002	1.814842e+000
3.561178245807326e-002	2.465699e+000
3.569136562099962e-002	2.856053e+000
3.572890957946176e-002	2.990504e+000
3.576550665374220e-002	3.082637e+000
3.580074545595773e-002	3.141778e+000
3.583371075997519e-002	3.169592e+000
3.586810650983816e-002	3.169989e+000
3.590320638957099e-002	3.140545e+000
3.594161166444915e-002	3.073537e+000
3.598553471152528e-002	2.953609e+000
3.603764568799171e-002	2.753680e+000
3.610291705130198e-002	2.420841e+000
3.619125196266478e-002	1.846573e+000
3.631886899884636e-002	8.672569e-001
3.638581652227173e-002	3.024596e-001
3.645318882514748e-002	-2.892685e-001
3.647890191487368e-002	-5.148903e-001
3.649324483339546e-002	-6.408612e-001
3.650758775191725e-002	-7.650590e-001
3.652193067043903e-002	-8.874837e-001
3.653627358896081e-002	-1.008135e+000
3.655061650748259e-002	-1.127014e+000
3.656495942600437e-002	-1.244119e+000
3.657930234452615e-002	-1.359452e+000
3.662210088545192e-002	-1.682071e+000
3.670769796730345e-002	-2.259052e+000
3.677810595980838e-002	-2.658906e+000
3.682847005804457e-002	-2.885538e+000
3.686582909353494e-002	-3.013599e+000
3.690540405189000e-002	-3.108449e+000
3.695607670185938e-002	-3.176128e+000
3.700539826538931e-002	-3.176063e+000
3.708540272222983e-002	-3.029229e+000
3.721312008233955e-002	-2.489891e+000
3.740667318937599e-002	-1.222353e+000
3.754620832697238e-002	-9.472176e-002
3.767003924756224e-002	9.587927e-001
3.776226592034638e-002	1.682181e+000
3.785935424767844e-002	2.319541e+000
3.795670763270346e-002	2.821300e+000
3.799995016872029e-002	2.983571e+000
3.803936664354370e-002	3.083643e+000
3.807781946192146e-002	3.145762e+000
3.811324971858725e-002	3.171241e+000
3.814925743671097e-002	3.165294e+000
3.818562108909619e-002	3.127192e+000
3.822424223793136e-002	3.051379e+000
3.826722820600594e-002	2.925362e+000
3.831690936164205e-002	2.727393e+000
3.837713102067705e-002	2.417197e+000
3.845539765319505e-002	1.914501e+000
3.856355327021201e-002	1.098390e+000
3.864196543686720e-002	4.471435e-001
3.866930544720233e-002	2.091107e-001
3.869787657873474e-002	-4.322102e-002
3.870893549453989e-002	-1.409802e-001
3.870938980755508e-002	-1.449936e-001
3.870984412057028e-002	-1.490069e-001
3.871029843358548e-002	-1.530199e-001
3.871075274660068e-002	-1.570327e-001
3.871120705961587e-002	-1.610454e-001
3.871166137263107e-002	-1.650578e-001
3.871211568564627e-002	-1.690701e-001
3.871405538058169e-002	-1.861961e-001
3.871943419246917e-002	-2.336473e-001
3.872660594165248e-002	-2.967957e-001
3.874094944001911e-002	-4.225061e-001
3.876963643675236e-002	-6.702834e-001
3.882701043021886e-002	-1.141398e+000
3.894175841715186e-002	-1.995463e+000
3.902431244842790e-002	-2.516955e+000
3.908193966099364e-002	-2.805453e+000
3.912416308257245e-002	-2.968557e+000
3.916064130678756e-002	-3.074152e+000
3.919555318481628e-002	-3.143601e+000
3.923529352165777e-002	-3.183082e+000
3.928868075214104e-002	-3.166301e+000
3.937516003400749e-002	-2.977540e+000
3.951252018481300e-002	-2.338899e+000
3.971757057285205e-002	-9.215686e-001
3.984831685132469e-002	1.546161e-001
3.997500982026474e-002	1.221699e+000
4.005789246327398e-002	1.844760e+000
4.016606697639190e-002	2.551067e+000
4.016688564379083e-002	2.555514e+000
4.019603385700578e-002	2.698467e+000
4.022518207022074e-002	2.822509e+000
4.025433028343569e-002	2.927641e+000
4.028347849665065e-002	3.013864e+000
4.031262670986560e-002	3.081176e+000
4.034177492308056e-002	3.129578e+000
4.037092313629551e-002	3.159070e+000
4.042385079323214e-002	3.144936e+000
4.050960002936894e-002	2.963964e+000
4.064588204447693e-002	2.343273e+000
4.084968380811924e-002	1.000030e+000
4.087421616697287e-002	8.041460e-001
4.091723874035964e-002	4.281520e-001
4.095135404683129e-002	1.277375e-001
4.096713080325006e-002	-1.181554e-002
4.098144652811710e-002	-1.384577e-001
4.099851202208447e-002	-2.890740e-001
4.101399607640573e-002	-4.251699e-001
4.106311421975460e-002	-8.504104e-001
4.110160529307098e-002	-1.172813e+000
4.112527835734717e-002	-1.364434e+000
4.115457753329976e-002	-1.592823e+000
4.119311396179048e-002	-1.875144e+000
4.124788523246335e-002	-2.232070e+000
4.133302849411744e-002	-2.701600e+000
4.138087434799751e-002	-2.912349e+000
4.141650651912187e-002	-3.028920e+000
4.145719267440277e-002	-3.121476e+000
4.150389377361029e-002	-3.178852e+000
4.155469608378483e-002	-3.173002e+000
4.163706291449457e-002	-3.011328e+000
4.176831921664585e-002	-2.436150e+000
4.196617659358095e-002	-1.114714e+000
4.209741264008361e-002	-4.731612e-002
4.222866881943223e-002	1.065542e+000
4.231963221976250e-002	1.766881e+000
4.242108835250028e-002	2.455604e+000
4.242171140576696e-002	2.459106e+000
4.242233445903362e-002	2.462599e+000
4.242295751230030e-002	2.466085e+000
4.242358056556697e-002	2.469563e+000
4.242420361883365e-002	2.473032e+000
4.242482667210031e-002	2.476494e+000
4.242544972536699e-002	2.479948e+000
4.245658162818514e-002	2.639803e+000
4.248771353100329e-002	2.778704e+000
4.251884543382144e-002	2.896649e+000
4.254997733663959e-002	2.993639e+000
4.258110923945774e-002	3.069674e+000
4.261224114227590e-002	3.124754e+000
4.264337304509405e-002	3.158880e+000
4.269612702321807e-002	3.145486e+000
4.278160023854722e-002	2.966334e+000
4.291747400485748e-002	2.349887e+000
4.312080047111935e-002	1.013171e+000
4.314557339286616e-002	8.156623e-001
4.318932923583337e-002	4.333988e-001
4.323330341889549e-002	4.613858e-002
4.325145666166334e-002	-1.143596e-001
4.326799141101193e-002	-2.603566e-001
4.328838130955277e-002	-4.395567e-001
4.332717009497549e-002	-7.760291e-001
4.337221201089519e-002	-1.155007e+000
4.339917838268985e-002	-1.373369e+000
4.343117801052062e-002	-1.621964e+000
4.347132453983071e-002	-1.913981e+000
4.352519676791635e-002	-2.262940e+000
4.360276566386133e-002	-2.688866e+000
4.365244440532395e-002	-2.907903e+000
4.368836313917293e-002	-3.026577e+000
4.372886242910283e-002	-3.119510e+000
4.377622690806742e-002	-3.178537e+000
4.382678223436622e-002	-3.173673e+000
4.390875535318196e-002	-3.014504e+000
4.403942347135929e-002	-2.445305e+000
4.423657211275125e-002	-1.133306e+000
4.436755310845644e-002	-6.941605e-002
4.449921284631398e-002	1.047707e+000
4.459062548043073e-002	1.754819e+000
4.469068748661961e-002	2.401786e+000
4.477033519157191e-002	2.808797e+000
4.481088341575000e-002	2.963070e+000
4.484827566702333e-002	3.064915e+000
4.488485429679092e-002	3.132491e+000
4.491989354915248e-002	3.166101e+000
4.495940944469413e-002	3.167442e+000
4.500153491435014e-002	3.126797e+000
4.505064363080705e-002	3.023803e+000
4.511131271961581e-002	2.817658e+000
4.518936989467991e-002	2.433918e+000
4.529759847494625e-002	1.728055e+000
4.543063311219204e-002	6.955966e-001
4.547915874283286e-002	2.828178e-001
4.552589172326688e-002	-1.291782e-001
4.555770183310964e-002	-4.091178e-001
4.558736210099154e-002	-6.675724e-001
4.563090744379398e-002	-1.039342e+000
4.565585842418381e-002	-1.248787e+000
4.568080940457363e-002	-1.449576e+000
4.570576038496346e-002	-1.641711e+000
4.573071136535328e-002	-1.825190e+000
4.575566234574311e-002	-2.000015e+000
4.578061332613294e-002	-2.166184e+000
4.580556430652277e-002	-2.323698e+000
4.585327157226594e-002	-2.579228e+000
4.593355972686905e-002	-2.932578e+000
4.596789145395738e-002	-3.045201e+000
4.601051143600468e-002	-3.136184e+000
4.605227632273271e-002	-3.182084e+000
4.610491280419579e-002	-3.168604e+000
4.619019924752517e-002	-2.987858e+000
4.632579657682574e-002	-2.367711e+000
4.652880043328801e-002	-9.774875e-001
4.666031902010367e-002	1.018360e-001
4.678837314103484e-002	1.182248e+000
4.687421749186153e-002	1.831721e+000
4.697996479504785e-002	2.528869e+000
4.700977362972030e-002	2.678359e+000
4.703958246439276e-002	2.808020e+000
4.706939129906521e-002	2.917851e+000
4.709920013373766e-002	3.007852e+000
4.712900896841012e-002	3.078024e+000
4.715881780308257e-002	3.128366e+000
4.718862663775503e-002	3.158877e+000
4.724125477707306e-002	3.146003e+000
4.732652795857703e-002	2.968151e+000
4.746210565347966e-002	2.354749e+000
4.766508657238371e-002	1.022663e+000
4.769012359105809e-002	8.232502e-001
4.773441609019289e-002	4.364908e-001
4.777901344460885e-002	4.382665e-002
4.779760173234186e-002	-1.205025e-001
4.781449763097530e-002	-2.696687e-001
4.783466049157981e-002	-4.468296e-001
4.787330833398103e-002	-7.819600e-001
4.791854114920038e-002	-1.162253e+000
4.794603851130509e-002	-1.384537e+000
4.797922655520359e-002	-1.641379e+000
4.802169127196662e-002	-1.947387e+000
4.808007211252972e-002	-2.316362e+000
4.816668851384118e-002	-2.772667e+000
4.821049470765272e-002	-2.953502e+000
4.824585696855045e-002	-3.059891e+000
4.828355035968586e-002	-3.138117e+000
4.832511953917797e-002	-3.182321e+000
4.837782862632876e-002	-3.168517e+000
4.846323048696255e-002	-2.986992e+000
4.859899866103914e-002	-2.365028e+000
4.880220197165668e-002	-1.020235e+000
4.882616625275842e-002	-8.284078e-001
4.887409481496190e-002	-4.090616e-001
4.890282514546645e-002	-1.559609e-001
4.892741579290527e-002	6.141387e-002
4.894733393474574e-002	2.371408e-001
4.898440048118386e-002	5.614139e-001
4.902072300745461e-002	8.729233e-001
4.904096295496015e-002	1.042575e+000
4.906448137380579e-002	1.235168e+000
4.909351645423105e-002	1.464848e+000
4.913206043829244e-002	1.752729e+000
4.918756679650823e-002	2.123592e+000
4.927648146271584e-002	2.629120e+000
4.932728142122177e-002	2.860929e+000
4.936493725240162e-002	2.989683e+000
4.940432486762962e-002	3.083958e+000
4.945567370713135e-002	3.152953e+000
4.950474262142551e-002	3.154214e+000
4.958434354367820e-002	3.012213e+000
4.971145409590998e-002	2.536448e+000
4.980851930175115e-002	2.017717e+000
4.981858152199770e-002	1.948199e+000
4.982864374224424e-002	1.877125e+000
4.983870596249079e-002	1.804492e+000
4.984876818273733e-002	1.730303e+000
4.985883040298388e-002	1.654556e+000
4.986889262323042e-002	1.577252e+000
4.987895484347697e-002	1.498391e+000
4.993443928262771e-002	1.055130e+000
4.994545213480254e-002	9.641179e-001
4.996747783915220e-002	7.775720e-001
4.997449603806786e-002	7.175516e-001
4.998596360216868e-002	6.185861e-001
5.000000000000000e-002	4.968917e-001
5.000009321815239e-002	4.960790e-001
5.000009494851888e-002	4.960639e-001
5.000010690784903e-002	4.959596e-001
5.000010694613246e-002	4.959593e-001
5.000010697499108e-002	4.959590e-001
5.000010700601339e-002	4.959587e-001
5.000010702356605e-002	4.959586e-001
5.000010705759888e-002	4.959583e-001
5.000010712566453e-002	4.959577e-001
5.000010718654065e-002	4.959572e-001
5.000010725162064e-002	4.959566e-001
5.000010733095645e-002	4.959559e-001
5.000010742117756e-002	4.959551e-001
5.000010760161979e-002	4.959536e-001
5.000010796250425e-002	4.959504e-001
5.000010832873514e-002	4.959472e-001
5.000010873699351e-002	4.959437e-001
5.000010921234407e-002	4.959395e-001
5.000010966294004e-002	4.959356e-001
5.000010997485374e-002	4.959329e-001
5.000011033196651e-002	4.959298e-001
5.000011051249075e-002	4.959282e-001
5.000011066767305e-002	4.959268e-001
5.000011086386870e-002	4.959251e-001
5.000011105875588e-002	4.959234e-001
5.000011122152770e-002	4.959220e-001
5.000011137633988e-002	4.959207e-001
5.000011154019083e-002	4.959192e-001
5.000011170199983e-002	4.959178e-001
5.000011186601892e-002	4.959164e-001
5.000011202673875e-002	4.959150e-001
5.000011243948949e-002	4.959114e-001
5.000011437754708e-002	4.958945e-001
5.000011631560467e-002	4.958776e-001
5.000011825366225e-002	4.958607e-001
5.000012019171984e-002	4.958438e-001
5.000012212977743e-002	4.958269e-001
5.000012406783501e-002	4.958100e-001
5.000012600589260e-002	4.957931e-001
5.000016569349502e-002	4.954471e-001
5.000020538109744e-002	4.951011e-001
5.000024506869986e-002	4.947550e-001
5.000028475630228e-002	4.944090e-001
5.000032444390470e-002	4.940629e-001
5.000036413150713e-002	4.937169e-001
5.000040381910955e-002	4.933708e-001
5.000049760369368e-002	4.925532e-001
5.000061818185302e-002	4.915020e-001
5.000073204605079e-002	4.905093e-001
5.000086456839719e-002	4.893540e-001
5.000843305136260e-002	4.231673e-001
5.001600153432800e-002	3.568670e-001
5.002357001729341e-002	2.904531e-001
5.003113850025882e-002	2.239255e-001
5.003870698322423e-002	1.572843e-001
5.004627546618964e-002	9.052954e-002
5.005384394915505e-002	2.366113e-002
5.006168455987160e-002	-4.558461e-002
5.007236097065464e-002	-1.398465e-001
5.008391868331957e-002	-2.416972e-001
5.010703410864944e-002	-4.439241e-001
5.015326495930917e-002	-8.375451e-001
5.024203593498067e-002	-1.535278e+000
5.036689298140341e-002	-2.390046e+000
5.043052633219018e-002	-2.741806e+000
5.047664125317696e-002	-2.936440e+000
5.051107460304015e-002	-3.046003e+000
5.055255291273295e-002	-3.137564e+000
5.059646069753775e-002	-3.188905e+000
5.064830165601497e-002	-3.179421e+000
5.073232271598653e-002	-3.007456e+000
5.086604313957548e-002	-2.405819e+000
5.106684024879566e-002	-1.039969e+000
5.119959054870960e-002	5.064373e-002
5.133005592572651e-002	1.159030e+000
5.141826280338703e-002	1.834011e+000
5.152271967579583e-002	2.496016e+000
5.159684080579060e-002	2.864227e+000
5.163528976827855e-002	3.005036e+000
5.167120207628785e-002	3.098764e+000
5.170845073974140e-002	3.163594e+000
5.174357584857280e-002	3.193764e+000
5.178131009762094e-002	3.191711e+000
5.182122698979255e-002	3.151265e+000
5.186629260683557e-002	3.057979e+000
5.192039399258488e-002	2.881613e+000
5.198811206371500e-002	2.568250e+000
5.207793299923368e-002	2.013622e+000
5.220876116163210e-002	1.045414e+000
5.223428637490431e-002	8.348836e-001
5.227543464855163e-002	4.755047e-001
5.230520396927483e-002	2.124980e-001
5.232127316761458e-002	6.940737e-002
5.233667989281821e-002	-6.810457e-002
5.234982435828616e-002	-1.853841e-001
5.236241714796826e-002	-2.975429e-001
5.237541413556864e-002	-4.129396e-001
5.240600752699335e-002	-6.821181e-001
5.242753019242510e-002	-8.683678e-001
5.245802754086373e-002	-1.126285e+000
5.249882234202370e-002	-1.456429e+000
5.256024022012143e-002	-1.908198e+000
5.265958869112838e-002	-2.539439e+000
5.271752068430137e-002	-2.838172e+000
5.275994443202305e-002	-3.005227e+000
5.279628098590006e-002	-3.112774e+000
5.283063054457989e-002	-3.182893e+000
5.287117878569524e-002	-3.224820e+000
5.292426651450707e-002	-3.209508e+000
5.301027008494847e-002	-3.021884e+000
5.314692797312413e-002	-2.382071e+000
5.335116613423921e-002	-9.554747e-001
5.348027780569076e-002	1.227609e-001
5.360502097413424e-002	1.193384e+000
5.368983286481786e-002	1.847054e+000
5.379666904846425e-002	2.533792e+000
5.386205087680379e-002	2.866096e+000
5.390239468269921e-002	3.019482e+000
5.393732080138700e-002	3.116564e+000
5.397555740323939e-002	3.188980e+000
5.401072607816710e-002	3.222949e+000
5.405482192383390e-002	3.220570e+000
5.410330719250856e-002	3.162827e+000
5.416139608159630e-002	3.015019e+000
5.423791449512180e-002	2.698911e+000
5.433996316540625e-002	2.093302e+000
5.448368022367740e-002	1.041355e+000
5.449640648585764e-002	9.364495e-001
5.452185901021810e-002	7.132109e-001
5.454532239149820e-002	5.052240e-001
5.456949634987152e-002	2.889609e-001
5.458228757411263e-002	1.739163e-001
5.461248787008801e-002	-9.858599e-002
5.462212331542744e-002	-1.854905e-001
5.463315730978195e-002	-2.848611e-001
5.464319190512647e-002	-3.750246e-001
5.465566978731584e-002	-4.871636e-001
5.466814766950521e-002	-5.982858e-001
5.468062555169458e-002	-7.083911e-001
5.469310343388394e-002	-8.174794e-001
5.470558131607330e-002	-9.255509e-001
5.471805919826267e-002	-1.032606e+000
5.473053708045204e-002	-1.138643e+000
5.477397357657626e-002	-1.489523e+000
5.485727596853949e-002	-2.095659e+000
5.494718503708291e-002	-2.651687e+000
5.500099801603485e-002	-2.916420e+000
5.504068853063496e-002	-3.064358e+000
5.507882132301728e-002	-3.167666e+000
5.512078761013915e-002	-3.240871e+000
5.515937148722026e-002	-3.264588e+000
5.522212211585363e-002	-3.207752e+000
5.532335931162740e-002	-2.901682e+000
5.548196316492843e-002	-2.005164e+000
5.570950973633821e-002	-2.380254e-001
5.585946310961796e-002	1.040454e+000
5.597328708563053e-002	1.935300e+000
5.607749346607117e-002	2.597840e+000
5.615721752769667e-002	2.981429e+000
5.619550240663836e-002	3.112053e+000
5.623263685536001e-002	3.198250e+000
5.626389866762210e-002	3.244860e+000
5.629331751792218e-002	3.265455e+000
5.632333172570007e-002	3.264033e+000
5.635266658348381e-002	3.240729e+000
5.638397370714499e-002	3.191715e+000
5.641830346617147e-002	3.110059e+000
5.645738774659615e-002	2.982149e+000
5.650453153841416e-002	2.780099e+000
5.656501199566571e-002	2.449930e+000
5.664786675962823e-002	1.886716e+000
5.677199574331245e-002	9.176025e-001
5.677800729258847e-002	8.666093e-001
5.679003039114050e-002	7.599450e-001
5.679861386261996e-002	6.834361e-001
5.680685723518952e-002	6.095924e-001
